date,open,high,low,close,atr,long_entry_level,short_entry_level,long_exit_level,short_exit_level,warmup_ready,long_entry_signal,short_entry_signal,entry_signal,audit_action,rejection_reason,raw_lots,capped_lots,stepped_lots,min_lot,max_lots_by_leverage,max_by_position,open_risk_at_min_lot,max_open_risk_dollars
2024-08-05,2440.19,2458.73,2364.27,2409.42,39.13607737729254,2483.64,2353.03,2353.03,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-06,2411.09,2418.28,2381.54,2388.06,39.01627350842792,2483.64,2353.03,2353.03,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-07,2390.02,2407.01,2378.98,2382.33,38.466959833006534,2483.64,2353.03,2355.74,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-08,2381.35,2427.49,2380.94,2427.09,38.871111841356196,2477.6,2353.03,2364.27,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-09,2426.64,2436.95,2416.83,2430.81,37.93355624928838,2477.6,2353.03,2364.27,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-12,2428.14,2472.23,2423.78,2472.17,38.459378436823954,2477.6,2353.03,2364.27,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-13,2470.26,2476.84,2458.39,2465.39,37.45890951498277,2477.6,2353.03,2364.27,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-14,2466.17,2479.74,2438.03,2447.59,37.67146403923361,2477.6,2353.03,2364.27,2477.6,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-15,2448.14,2469.98,2432.12,2456.18,37.68089083727194,2479.74,2353.03,2364.27,2479.74,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-16,2455.82,2509.67,2450.66,2506.95,38.74734629540835,2479.74,2355.74,2378.98,2479.74,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0032260273786752927,0.0032260273786752927,0.0,0.01,0.19944554139492213,10.0,77.49469259081661,100.0
2024-08-19,2506.53,2507.43,2485.57,2504.16,37.90297898063791,2509.67,2364.27,2378.98,2509.67,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-20,2503.65,2531.58,2497.27,2514.04,37.72333003160601,2509.67,2364.27,2380.94,2509.67,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0033135993003605554,0.0033135993003605554,0.0,0.01,0.19888307266391944,10.0,75.44666006321222,100.0
2024-08-21,2513.82,2519.89,2493.36,2511.44,37.163663530025694,2531.58,2364.27,2416.83,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-22,2512.11,2514.58,2470.7,2484.4,37.49948035352442,2531.58,2364.27,2423.78,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-23,2485.24,2518.28,2484.19,2511.77,37.329006335848206,2531.58,2364.27,2432.12,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-26,2511.9,2526.74,2508.66,2518.05,36.36655601905579,2531.58,2364.27,2432.12,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-27,2517.61,2525.9,2503.46,2524.11,35.670228218103006,2531.58,2378.98,2432.12,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-28,2525.19,2528.93,2493.53,2504.52,35.65671680719784,2531.58,2378.98,2450.66,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-29,2506.09,2528.6,2503.57,2521.62,35.12538096683794,2531.58,2380.94,2470.7,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-08-30,2520.64,2526.77,2494.09,2503.35,35.00311191849603,2531.58,2416.83,2470.7,2531.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-02,2502.72,2507.21,2490.01,2498.82,34.11295632257122,2531.58,2423.78,2470.7,2528.93,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-03,2499.28,2506.21,2473.45,2492.57,34.04530850644267,2531.58,2432.12,2470.7,2528.93,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-04,2492.62,2500.22,2471.8,2496.47,33.76404308112052,2531.58,2432.12,2473.45,2528.93,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-05,2495.24,2523.43,2493.78,2516.2,33.55834092706448,2531.58,2432.12,2471.8,2528.93,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-06,2516.2,2529.08,2485.07,2496.81,34.08092388071124,2531.58,2450.66,2471.8,2528.93,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-09,2496.91,2507.08,2485.51,2505.67,33.45537768667566,2531.58,2470.7,2471.8,2529.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-10,2506.6,2518.34,2500.07,2516.63,32.696108802341875,2531.58,2470.7,2471.8,2529.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-11,2516.65,2528.98,2500.81,2512.26,32.46980336222479,2529.08,2470.7,2471.8,2529.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-12,2512.26,2560.0,2510.96,2558.98,33.29831319411355,2529.08,2470.7,2471.8,2529.08,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0037539439091496506,0.0037539439091496506,0.0,0.01,0.19539035084291398,10.0,66.59662638822692,100.0
2024-09-13,2558.27,2585.97,2556.59,2579.22,33.10239753440785,2560.0,2471.8,2471.8,2560.0,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0037761615263689104,0.0037761615263689104,0.0,0.01,0.19385705756003754,10.0,66.20479506881566,100.0
2024-09-16,2578.68,2589.58,2575.19,2583.04,32.166777657687454,2585.97,2471.8,2471.8,2585.97,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-17,2582.46,2586.85,2560.71,2569.94,31.865438774803074,2589.58,2471.8,2485.07,2589.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-18,2570.16,2600.09,2546.74,2558.22,32.93966683606294,2589.58,2471.8,2485.07,2589.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-19,2558.85,2594.79,2551.01,2585.92,33.48168349425978,2600.09,2471.8,2485.51,2600.09,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-20,2586.36,2625.7,2584.74,2621.88,33.85559931954679,2600.09,2471.8,2500.07,2600.09,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0036921514465062294,0.0036921514465062294,0.0,0.01,0.19070285444032525,10.0,67.71119863909371,100.0
2024-09-23,2620.98,2634.81,2613.81,2628.34,33.21281935356945,2625.7,2471.8,2500.81,2625.7,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0037636070177994685,0.0037636070177994685,0.0,0.01,0.19023414017973322,10.0,66.42563870713911,100.0
2024-09-24,2626.95,2664.25,2622.56,2656.9,33.63667838589098,2634.81,2471.8,2510.96,2634.81,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003716181442351682,0.003716181442351682,0.0,0.01,0.18818924310286425,10.0,67.27335677178189,100.0
2024-09-25,2658.56,2670.48,2649.59,2656.36,32.999344466596426,2664.25,2471.8,2546.74,2664.25,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-26,2658.01,2685.51,2654.77,2671.96,32.886377243266615,2670.48,2485.07,2546.74,2670.48,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003800965946335526,0.003800965946335526,0.0,0.01,0.18712854982859026,10.0,65.77275448653336,100.0
2024-09-27,2672.05,2674.25,2643.02,2658.55,32.80355838110329,2685.51,2485.07,2546.74,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-09-30,2661.57,2665.92,2624.59,2634.41,33.229880462048115,2685.51,2485.51,2546.74,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-01,2633.52,2673.08,2633.13,2663.09,33.5658864389457,2685.51,2500.07,2551.01,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-02,2661.76,2663.29,2641.06,2658.83,32.99909211699841,2685.51,2500.81,2584.74,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-03,2658.77,2662.8,2637.25,2655.93,32.6266375111485,2685.51,2510.96,2613.81,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-04,2655.86,2670.08,2631.93,2652.62,32.90280563559108,2685.51,2546.74,2622.56,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-07,2651.56,2659.58,2637.7,2643.01,32.351665353811526,2685.51,2546.74,2624.59,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-08,2641.97,2652.96,2604.67,2621.63,33.14858208612095,2685.51,2546.74,2624.59,2685.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-09,2621.69,2624.24,2605.08,2608.27,32.4491529818149,2685.51,2546.74,2604.67,2674.25,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-10,2607.67,2631.44,2602.4,2629.38,32.278695332724155,2685.51,2551.01,2604.67,2673.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-11,2628.44,2661.32,2628.08,2656.79,32.32676056608796,2685.51,2584.74,2602.4,2673.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-14,2649.64,2666.74,2643.09,2647.71,31.892922537783544,2685.51,2602.4,2602.4,2670.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-15,2649.08,2668.85,2637.99,2662.41,31.841276410894373,2685.51,2602.4,2602.4,2670.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-16,2662.17,2685.31,2658.62,2673.44,31.58371259034966,2685.51,2602.4,2602.4,2670.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-17,2674.49,2696.67,2673.08,2692.63,31.18402696083218,2685.51,2602.4,2602.4,2685.31,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00400846241433163,0.00400846241433163,0.0,0.01,0.18569205572247208,10.0,62.36805392166435,100.0
2024-10-18,2692.94,2722.42,2692.23,2722.03,31.134325612790576,2696.67,2602.4,2602.4,2696.67,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004014861331977835,0.004014861331977835,0.0,0.01,0.18368643989963374,10.0,62.26865122558093,100.0
2024-10-21,2722.88,2740.52,2714.11,2719.36,30.89810933215104,2722.42,2602.4,2602.4,2722.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-22,2719.24,2748.79,2719.05,2748.42,30.840203865543476,2740.52,2602.4,2602.4,2740.52,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004053150898255167,0.004053150898255167,0.0,0.01,0.18192270468123503,10.0,61.68040773108715,100.0
2024-10-23,2747.02,2758.38,2708.68,2716.1,31.783193672266314,2748.79,2602.4,2628.08,2748.79,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-24,2716.28,2743.22,2715.67,2735.8,31.571533988652988,2758.38,2602.4,2637.99,2758.38,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-25,2735.85,2747.64,2716.99,2746.2,31.525457289220345,2758.38,2602.4,2637.99,2758.38,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-28,2733.71,2745.87,2724.63,2742.37,31.027684424759315,2758.38,2602.4,2658.62,2758.38,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-10-29,2741.25,2774.69,2739.79,2773.91,31.221300203521356,2758.38,2602.4,2673.08,2758.38,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0040036769508369685,0.0040036769508369685,0.0,0.01,0.18025098146659407,10.0,62.442600407042846,100.0
2024-10-30,2773.29,2789.9,2770.83,2786.55,30.6137351933453,2774.69,2602.4,2692.23,2774.69,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0040831345541648256,0.0040831345541648256,0.0,0.01,0.17943334948233478,10.0,61.227470386690584,100.0
2024-10-31,2786.27,2790.01,2731.51,2743.46,32.008048433678034,2789.9,2602.4,2708.68,2789.9,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-01,2745.2,2762.1,2733.11,2735.06,31.85714601199412,2790.01,2628.08,2708.68,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-04,2731.94,2748.12,2731.64,2736.34,31.088288711394416,2790.01,2637.99,2708.68,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-05,2737.25,2749.88,2724.65,2743.55,30.795374275824695,2790.01,2637.99,2715.67,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-06,2743.02,2749.57,2652.31,2659.3,34.11860556203347,2790.01,2658.62,2716.99,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-07,2662.06,2710.2,2643.14,2707.77,35.7656752839318,2790.01,2652.31,2652.31,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-08,2704.14,2710.27,2680.24,2684.42,35.47889151973522,2790.01,2643.14,2643.14,2790.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-11,2683.33,2686.04,2610.59,2619.58,37.477446943748454,2790.01,2643.14,2643.14,2790.01,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0033353392558361297,0.0033353392558361297,0.0,0.01,0.19087029218424328,10.0,74.95489388749684,100.0
2024-11-12,2621.06,2627.05,2589.62,2598.11,37.47507459656104,2790.01,2610.59,2610.59,2790.01,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003335550398383218,0.003335550398383218,0.0,0.01,0.19244758689970787,10.0,74.95014919312189,100.0
2024-11-13,2597.9,2618.73,2572.93,2573.4,37.891320866733004,2790.01,2589.62,2589.62,2762.1,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00329890848724001,0.00329890848724001,0.0,0.01,0.19429548457293852,10.0,75.78264173346588,100.0
2024-11-14,2573.96,2581.38,2536.74,2565.5,38.22875482339637,2790.01,2572.93,2572.93,2749.88,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0032697899938791304,0.0032697899938791304,0.0,0.01,0.19489378288832587,10.0,76.45750964679291,100.0
2024-11-15,2566.42,2575.94,2554.43,2561.59,37.392817082226564,2790.01,2536.74,2536.74,2749.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-18,2567.65,2615.01,2567.65,2612.2,38.19417622811524,2790.01,2536.74,2536.74,2749.57,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-19,2610.49,2639.35,2610.37,2632.42,37.73346741670947,2790.01,2536.74,2536.74,2710.27,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-20,2632.36,2655.32,2618.77,2649.21,37.67429404587401,2790.01,2536.74,2536.74,2710.27,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-21,2649.76,2673.47,2648.78,2669.56,37.02507934358029,2790.01,2536.74,2536.74,2686.04,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-22,2669.57,2715.17,2668.03,2714.41,37.53082537640127,2762.1,2536.74,2536.74,2673.47,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-25,2710.9,2721.29,2615.53,2625.66,40.94228410758119,2749.88,2536.74,2536.74,2715.17,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-26,2627.44,2641.88,2605.2,2632.26,40.729169902202145,2749.88,2536.74,2536.74,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-27,2631.16,2658.13,2626.99,2635.5,40.24971140709205,2749.57,2536.74,2554.43,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-28,2637.64,2649.6,2620.91,2637.67,39.67172583673745,2721.29,2536.74,2567.65,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-11-29,2638.82,2666.2,2633.97,2650.25,39.29963954490058,2721.29,2536.74,2605.2,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-02,2648.69,2651.72,2621.82,2638.34,38.82965756765553,2721.29,2536.74,2605.2,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-03,2638.85,2655.58,2633.99,2643.5,37.96767468927276,2721.29,2536.74,2605.2,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-04,2642.37,2657.1,2632.34,2649.53,37.30729095480911,2721.29,2536.74,2605.2,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-05,2649.06,2655.48,2623.45,2632.05,37.043426407068665,2721.29,2536.74,2605.2,2721.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-06,2631.81,2645.54,2613.47,2633.0,36.79475508671524,2721.29,2554.43,2605.2,2666.2,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-09,2643.16,2676.35,2627.4,2659.53,37.402517332379475,2721.29,2567.65,2613.47,2666.2,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-10,2660.84,2695.46,2657.83,2693.64,37.41389146576051,2721.29,2605.2,2613.47,2676.35,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-11,2695.03,2721.08,2674.68,2717.35,37.86319689247249,2721.29,2605.2,2613.47,2695.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-12,2717.46,2726.05,2675.0,2681.17,38.52253704784887,2721.29,2605.2,2613.47,2721.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-13,2680.41,2692.63,2646.03,2648.44,38.92641019545643,2726.05,2605.2,2613.47,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-16,2648.78,2664.29,2643.43,2652.37,38.023089685683615,2726.05,2605.2,2613.47,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-17,2651.98,2658.56,2632.98,2645.26,37.400935201399435,2726.05,2605.2,2613.47,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-18,2646.67,2651.62,2584.21,2584.42,38.90138844132945,2726.05,2613.47,2613.47,2726.05,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003213252919970281,0.003213252919970281,0.0,0.01,0.19346700613677342,10.0,77.80277688265869,100.0
2024-12-19,2587.28,2626.28,2586.32,2593.75,39.04931901926299,2726.05,2584.21,2584.21,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-20,2594.1,2631.75,2589.49,2622.23,39.20985306829985,2726.05,2584.21,2584.21,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-23,2622.24,2633.23,2608.08,2612.89,38.50686041488486,2726.05,2584.21,2584.21,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-24,2614.52,2621.34,2610.1,2615.15,37.14351739414063,2726.05,2584.21,2584.21,2726.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-26,2615.85,2639.01,2614.59,2633.57,36.507341524433606,2726.05,2584.21,2584.21,2692.63,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-27,2631.9,2638.06,2611.52,2620.94,36.00897444821192,2726.05,2584.21,2584.21,2664.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-30,2621.49,2627.84,2596.0,2606.3,35.800525725801336,2726.05,2584.21,2584.21,2658.56,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-12-31,2605.82,2627.33,2602.47,2624.17,35.25349943951127,2726.05,2584.21,2584.21,2651.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-02,2625.04,2660.31,2621.54,2657.18,35.42932446753571,2726.05,2584.21,2586.32,2639.01,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-03,2657.7,2665.19,2636.63,2639.2,35.08585824415892,2726.05,2584.21,2589.49,2660.31,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-06,2639.6,2649.31,2614.47,2635.59,35.07356533195098,2726.05,2584.21,2596.0,2665.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-07,2635.67,2664.12,2632.78,2647.98,34.88688706535341,2692.63,2584.21,2596.0,2665.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-08,2648.41,2669.86,2645.12,2661.33,34.37954271208575,2665.19,2584.21,2596.0,2665.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-09,2662.12,2678.05,2655.36,2669.54,33.79506557648146,2669.86,2584.21,2596.0,2669.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-10,2670.26,2697.74,2663.98,2688.46,33.79331229765738,2678.05,2584.21,2596.0,2678.05,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0036989567314082215,0.0036989567314082215,0.0,0.01,0.18598007781406456,10.0,67.58662459531479,100.0
2025-01-13,2689.38,2693.3,2656.63,2663.4,33.93714668277452,2697.74,2586.32,2602.47,2697.74,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-14,2664.17,2677.96,2659.8,2677.59,33.148289348635785,2697.74,2589.49,2614.47,2697.74,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-15,2676.67,2697.23,2669.17,2695.99,32.89387488120399,2697.74,2596.0,2614.47,2697.74,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-16,2696.29,2724.63,2689.79,2714.37,32.9911811371438,2697.74,2596.0,2614.47,2697.74,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0037888913246354244,0.0037888913246354244,0.0,0.01,0.18420480627180524,10.0,65.98236227428742,100.0
2025-01-17,2714.02,2717.32,2699.18,2701.77,32.24862208028662,2724.63,2596.0,2632.78,2724.63,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-20,2701.63,2713.67,2689.28,2707.64,31.855690976272285,2724.63,2596.0,2645.12,2724.63,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-21,2707.86,2745.83,2702.58,2744.88,32.42540642745867,2724.63,2596.0,2655.36,2724.63,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0038550017955718443,0.0038550017955718443,0.0,0.01,0.1821573256390079,10.0,64.85081285491742,100.0
2025-01-22,2743.56,2763.28,2741.79,2756.09,31.878636106085747,2745.83,2602.47,2656.63,2745.83,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003921121329784151,0.003921121329784151,0.0,0.01,0.18141642689462245,10.0,63.7572722121713,100.0
2025-01-23,2755.27,2758.75,2735.78,2754.29,31.433204300781448,2763.28,2614.47,2656.63,2763.28,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-24,2753.81,2785.86,2753.54,2771.31,31.477544085742387,2763.28,2614.47,2659.8,2763.28,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003971084899746616,0.003971084899746616,0.0,0.01,0.18042009013787702,10.0,62.95508817148493,100.0
2025-01-27,2765.59,2772.45,2730.43,2740.78,32.004666881455265,2785.86,2614.47,2669.17,2785.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-28,2740.89,2764.9,2734.7,2763.42,31.914433537382514,2785.86,2632.78,2689.28,2785.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-29,2763.06,2766.04,2744.76,2758.93,31.382711860513375,2785.86,2645.12,2689.28,2785.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-01-30,2758.3,2798.39,2758.21,2793.96,31.822576267487698,2785.86,2655.36,2689.28,2785.86,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0039280289235321675,0.0039280289235321675,0.0,0.01,0.1789574653896262,10.0,63.6451525349753,100.0
2025-01-31,2793.52,2817.04,2790.97,2799.39,31.53494745411332,2798.39,2656.63,2702.58,2798.39,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003963856295682376,0.003963856295682376,0.0,0.01,0.17861034010980964,10.0,63.06989490822662,100.0
2025-02-03,2801.64,2830.5,2772.03,2813.35,32.881700081407644,2817.04,2656.63,2730.43,2817.04,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-04,2813.31,2845.36,2807.16,2841.85,33.14761507733728,2830.5,2659.8,2730.43,2830.5,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0037710103640446026,0.0037710103640446026,0.0,0.01,0.1759417280996534,10.0,66.29523015467475,100.0
2025-02-05,2841.18,2882.2,2839.62,2866.35,33.61923432347041,2845.36,2669.17,2730.43,2845.36,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003718109662977495,0.003718109662977495,0.0,0.01,0.17443787395119228,10.0,67.23846864694087,100.0
2025-02-06,2867.45,2873.16,2834.07,2856.85,33.89277260729687,2882.2,2689.28,2730.43,2882.2,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-07,2855.85,2886.68,2852.41,2861.59,33.91163397693202,2882.2,2689.28,2734.7,2882.2,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-10,2861.39,2911.48,2860.08,2907.48,34.78605227808542,2886.68,2689.28,2744.76,2886.68,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003593394243207865,0.003593394243207865,0.0,0.01,0.17197022851403965,10.0,69.57210455617087,100.0
2025-02-11,2911.73,2942.51,2881.71,2898.77,36.08674966418116,2911.48,2702.58,2758.21,2911.48,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-12,2897.76,2909.14,2864.08,2903.72,36.5354121809721,2942.51,2730.43,2772.03,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-13,2904.59,2929.31,2900.31,2928.67,36.158641571923496,2942.51,2730.43,2772.03,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-14,2928.04,2939.97,2876.98,2882.54,37.50020949332731,2942.51,2730.43,2807.16,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-17,2893.43,2906.27,2878.74,2899.01,37.00169901866096,2942.51,2730.43,2834.07,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-18,2898.88,2936.77,2891.83,2935.82,37.39861406772791,2942.51,2734.7,2834.07,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-19,2935.19,2946.96,2918.53,2932.99,36.950183364341505,2942.51,2744.76,2852.41,2942.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-20,2933.58,2954.78,2924.05,2939.34,36.63917419612443,2946.96,2758.21,2860.08,2946.96,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
