symbol,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,gross_profit,gross_loss,gate_passed
XAUUSD.var,25,12,20,1.5,0.75,188,0.34574468085106386,1.0370507871629229,0.45324378711637764,2.93821849314454,15461.247182182115,14908.862105470944,False
XAUUSD.var,25,12,20,3.0,0.75,172,0.43023255813953487,1.0283172313824267,0.5150193249562579,2.7634055626994596,17260.342060837495,16785.03630405319,False
XAUUSD.var,20,10,20,2.0,0.25,255,0.36470588235294116,1.0101577002141078,0.5521357418883654,1.0250786088644452,25995.07882708564,25733.68378182521,False
XAUUSD.var,20,10,20,1.5,0.5,245,0.33877551020408164,1.0101980487280655,0.5552099169651422,0.8937372371945254,21690.291065014044,21471.325441901383,False
XAUUSD.var,20,10,20,2.5,0.75,201,0.38308457711442784,1.0080373985321653,0.5417783098417284,0.8741294676412115,22036.009959443927,21860.30993644804,False
XAUUSD.var,20,10,20,2.0,0.5,230,0.3782608695652174,1.0070346045223542,0.5232951782327306,0.7183014761544971,23650.444222378257,23485.234882862722,False
XAUUSD.var,20,10,20,3.0,0.75,199,0.3869346733668342,1.0014442970302002,0.5370877179354308,0.16278500577161126,22461.4482619506,22429.054045802048,False
XAUUSD.var,25,12,20,1.5,0.5,214,0.3317757009345794,0.9867871180896682,0.4998443251155973,-1.009295217525133,16130.874287164213,16346.863463714591,False
XAUUSD.var,25,12,20,2.5,0.75,175,0.4114285714285714,0.9763378336092423,0.5374821320324021,-2.088643297727802,15081.618132160775,15447.130709263141,False
XAUUSD.var,40,20,20,2.0,0.25,158,0.3924050632911392,0.9619732940309297,0.5086129888280497,-3.3050963775836384,13210.38649572063,13732.591723378846,False
XAUUSD.var,25,12,20,2.0,0.5,200,0.39,0.9526762597109106,0.5457323763599196,-3.9809002969639824,16027.935163307784,16824.11522270058,False
XAUUSD.var,25,12,20,3.0,0.25,211,0.4312796208530806,0.9554623212906604,0.5546775940864731,-4.540025087365361,20550.703589813755,21508.648883247843,False
XAUUSD.var,25,12,20,3.0,0.5,191,0.44502617801047123,0.9424220596177316,0.5566850488241423,-5.550245133800249,17351.41310004419,18411.50992060004,False
XAUUSD.var,40,20,20,1.5,0.75,142,0.3028169014084507,0.9327985938462025,0.4821504636729146,-5.688810436019655,11212.935627849467,12020.74670976426,False
XAUUSD.var,40,20,20,2.0,0.75,134,0.35074626865671643,0.9302356523312189,0.47864512558024164,-6.500463182982176,11614.714632133613,12485.776698653222,False
XAUUSD.var,20,10,20,2.5,0.5,227,0.3876651982378855,0.9347511298179593,0.5570515746695731,-6.64611675713888,21613.08823554003,23121.756739410557,False
XAUUSD.var,25,12,20,2.5,0.5,195,0.4205128205128205,0.9206718671926947,0.5802169590523494,-6.841904049038956,15484.216366219147,16818.387655781746,False
