config_id,symbol,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,positive_expectancy,drawdown_gate_passed
116,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
116,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
117,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
117,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
118,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
118,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
119,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
119,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
120,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
120,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
121,XAUUSD.var,33.884541881720565,1.4907060189872234,0.30256815713496776,9047.17268241939,267,3.0277452755698375,True,False
121,XAGUSD.var,22.4211258434055,1.2751122977983624,0.3887928105041805,1659.1633124120053,74,1.17716160607395,True,False
